Domain,Metric,Real,Fake,accuracy,macro avg,weighted avg,domain,f1_macro,f1_micro,f1_weighted,tpr,tnr,fpr,fnr
StyleGAN2_split,precision,0.6302521008403361,1.0,0.7066666666666667,0.8151260504201681,0.8151260504201681,StyleGAN2_split,,,,,,,
StyleGAN2_split,recall,1.0,0.41333333333333333,0.7066666666666667,0.7066666666666667,0.7066666666666667,StyleGAN2_split,,,,,,,
StyleGAN2_split,f1-score,0.7731958762886598,0.5849056603773585,0.7066666666666667,0.6790507683330091,0.6790507683330091,StyleGAN2_split,,,,,,,
StyleGAN2_split,support,150.0,150.0,0.7066666666666667,300.0,300.0,StyleGAN2_split,,,,,,,
StableDiffusion_split,precision,0.9868421052631579,1.0,0.9933333333333333,0.993421052631579,0.9934210526315788,StableDiffusion_split,,,,,,,
StableDiffusion_split,recall,1.0,0.9866666666666667,0.9933333333333333,0.9933333333333334,0.9933333333333333,StableDiffusion_split,,,,,,,
StableDiffusion_split,f1-score,0.9933774834437086,0.9932885906040269,0.9933333333333333,0.9933330370238678,0.9933330370238677,StableDiffusion_split,,,,,,,
StableDiffusion_split,support,150.0,150.0,0.9933333333333333,300.0,300.0,StableDiffusion_split,,,,,,,
Midjourney_split,precision,0.5725190839694656,1.0,0.6266666666666667,0.7862595419847328,0.7862595419847328,Midjourney_split,,,,,,,
Midjourney_split,recall,1.0,0.25333333333333335,0.6266666666666667,0.6266666666666667,0.6266666666666667,Midjourney_split,,,,,,,
Midjourney_split,f1-score,0.7281553398058253,0.40425531914893614,0.6266666666666667,0.5662053294773807,0.5662053294773807,Midjourney_split,,,,,,,
Midjourney_split,support,150.0,150.0,0.6266666666666667,300.0,300.0,Midjourney_split,,,,,,,
firefly_split,precision,0.7894736842105263,1.0,0.8666666666666667,0.8947368421052632,0.8947368421052632,firefly_split,,,,,,,
firefly_split,recall,1.0,0.7333333333333333,0.8666666666666667,0.8666666666666667,0.8666666666666667,firefly_split,,,,,,,
firefly_split,f1-score,0.8823529411764706,0.8461538461538461,0.8666666666666667,0.8642533936651584,0.8642533936651584,firefly_split,,,,,,,
firefly_split,support,150.0,150.0,0.8666666666666667,300.0,300.0,firefly_split,,,,,,,
Dall-E_split,precision,0.5016722408026756,1.0,0.5033333333333333,0.7508361204013378,0.7508361204013378,Dall-E_split,,,,,,,
Dall-E_split,recall,1.0,0.006666666666666667,0.5033333333333333,0.5033333333333333,0.5033333333333333,Dall-E_split,,,,,,,
Dall-E_split,f1-score,0.6681514476614699,0.013245033112582781,0.5033333333333333,0.34069824038702634,0.34069824038702634,Dall-E_split,,,,,,,
Dall-E_split,support,150.0,150.0,0.5033333333333333,300.0,300.0,Dall-E_split,,,,,,,
ALL,ALL_combined,,,0.7393333333333333,,,ALL,0.7203306059408169,0.7393333333333333,0.7203306059408169,0.4786666666666667,1.0,0.0,0.5213333333333333
